productId,name,set,transactions,units,gmv_sale,tcgplayer,cardkingdom,manapool,ck_pct,mp_pct,band
668454,The Coming of Galactus,Marvel Super Heroes,1249,1666,4424.3,1.31,2.79,1.03,112.97709923664121,-21.37404580152672,$1-2
553311,Sneaky Snacker,Modern Horizons 3,1246,4301,1919.55,0.29,0.79,0.15,172.41379310344828,-48.275862068965516,$0-1
687522,"Scriv, the Obligator (Borderless)",Commander: Secrets of Strixhaven,1246,1553,2339.09,0.86,1.29,0.39,50.000000000000014,-54.65116279069767,$0-1
687386,Blood Artist,Commander: Secrets of Strixhaven,1245,1812,3647.74,2.13,3.99,2.17,87.32394366197185,1.8779342723004713,$2-5
697396,"Tippy-Toe, Terrific Partner",Commander: Marvel Super Heroes,1244,1284,20538.62,6.05,9.49,5.19,56.85950413223141,-14.214876033057841,$5-10
687601,Turbulent Springs,Commander: Secrets of Strixhaven,1243,1681,10261.98,4.76,6.49,4.43,36.34453781512606,-6.9327731092436995,$2-5
679580,Wave Goodbye,Commander: Teenage Mutant Ninja Turtles,1241,1715,1877.22,1.98,2.29,0.92,15.656565656565661,-53.535353535353536,$1-2
552307,Pearl Medallion,Modern Horizons 3,1241,1312,6193.88,5.43,6.99,4.5200000000000005,28.72928176795581,-16.758747697974204,$5-10
686530,"Berta, Wise Extrapolator",Secrets of Strixhaven,1238,1531,786.5,0.29,0.49,0.15,68.96551724137932,-48.275862068965516,$0-1
556010,Reconnaissance,Universes Beyond: Assassin's Creed,1233,1381,6640.36,3.78,7.99,4.16,111.3756613756614,10.052910052910063,$2-5
679633,Spire Garden,Commander: Teenage Mutant Ninja Turtles,1232,1381,7236.84,6.41,8.49,4.86,32.44929797191888,-24.180967238689544,$5-10
687338,Storm-Kiln Artist,Commander: Secrets of Strixhaven,1230,1756,3212.61,1.4,2.29,1.37,63.57142857142859,-2.142857142857129,$1-2
696235,Construct a Cosmic Cube,Marvel Super Heroes,1230,1877,1100.39,0.34,0.49,0.15,44.117647058823515,-55.88235294117647,$0-1
687595,Eclipsed Steppe,Commander: Secrets of Strixhaven,1229,1751,5813.76,2.82,5.49,2.31,94.6808510638298,-18.085106382978715,$2-5
631529,Sphere Grid,Commander: FINAL FANTASY,1228,1376,12809.91,8.34,10.99,8.46,31.774580335731418,1.4388489208633213,$5-10
499592,Rogue's Passage,Commander: The Lord of the Rings: Tales of Middle-earth,1228,2327,1239.85,0.41,0.99,0.39,141.46341463414637,-4.878048780487796,$0-1
696276,Multiversal Incursion,Marvel Super Heroes,1228,1680,3021.53,1.25,2.29,1.0,83.2,-20.0,$1-2
615741,Monument to Endurance,Aetherdrift,1225,1330,24474.03,20.7,29.99,17.66,44.87922705314009,-14.685990338164249,$20-50
673579,"Mutagen Man, Living Ooze",Teenage Mutant Ninja Turtles,1225,1397,3939.34,1.6,2.29,0.78,43.125,-51.24999999999999,$1-2
631576,Rise of the Dark Realms,Commander: FINAL FANTASY,1222,1491,5669.82,3.87,6.49,3.49,67.70025839793283,-9.81912144702842,$2-5
687450,Monologue Tax,Commander: Secrets of Strixhaven,1220,1950,4784.22,1.86,2.49,1.17,33.87096774193549,-37.09677419354839,$1-2
668459,"Quicksilver, Brash Blur",Marvel Super Heroes,1220,2640,1931.95,0.36,0.49,0.15,36.111111111111114,-58.333333333333336,$0-1
556385,Propaganda,Universes Beyond: Assassin's Creed,1220,1438,4627.07,2.63,3.49,2.6,32.699619771863134,-1.1406844106463805,$2-5
457203,Grapeshot,Dominaria Remastered,1219,1781,752.33,0.28,0.59,0.22,110.71428571428568,-21.428571428571434,$0-1
589326,Archmage of Runes,Foundations,1218,1361,4361.98,3.15,4.99,2.86,58.412698412698425,-9.20634920634921,$2-5
687235,Twinflame,Commander: Secrets of Strixhaven,1217,2048,2965.79,0.86,0.99,0.41,15.116279069767444,-52.32558139534884,$0-1
589749,Stroke of Midnight,Foundations,1216,1773,634.4,0.36,0.79,0.2,119.44444444444446,-44.44444444444444,$0-1
687695,Lotus Field,Commander: Secrets of Strixhaven,1215,1794,6567.6,2.45,3.49,2.08,42.44897959183673,-15.102040816326534,$2-5
457501,Counterspell,Dominaria Remastered,1215,1514,4131.77,2.58,3.99,2.56,54.65116279069768,-0.7751937984496131,$2-5
631573,Reanimate,Commander: FINAL FANTASY,1215,1388,10253.73,7.45,12.99,7.57,74.36241610738254,1.6107382550335587,$5-10
198390,Witch's Cottage,Throne of Eldraine,1215,1503,2358.91,0.93,1.79,0.76,92.47311827956989,-18.27956989247312,$0-1
591730,Marauding Blight-Priest,Foundations,1212,1678,595.63,0.35,0.39,0.15,11.42857142857144,-57.14285714285714,$0-1
696446,The Vision (Borderless),Marvel Super Heroes,1211,1334,4725.22,2.51,3.49,1.45,39.04382470119524,-42.23107569721115,$2-5
687513,Goldvein Hydra,Commander: Secrets of Strixhaven,1210,1607,5717.66,2.97,4.49,2.34,51.178451178451176,-21.21212121212122,$2-5
686636,Disdainful Stroke,Secrets of Strixhaven: Mystical Archive,1209,1692,619.9,0.21,0.35,0.15,66.66666666666666,-28.57142857142857,$0-1
687630,Talisman of Creativity,Commander: Secrets of Strixhaven,1209,1735,3832.04,2.13,2.99,1.77,40.37558685446011,-16.90140845070422,$2-5
552266,Emerald Medallion,Modern Horizons 3,1209,1360,3850.26,3.42,4.99,3.12,45.90643274853802,-8.771929824561399,$2-5
591055,"Aurelia, the Warleader",Foundations,1209,1438,8502.9,4.61,5.49,3.5,19.088937093275486,-24.078091106290678,$2-5
226634,"Kediss, Emberclaw Familiar",Commander Legends,1208,1330,6845.92,4.8,9.49,4.99,97.70833333333334,3.9583333333333415,$2-5
679073,Negate,Teenage Mutant Ninja Turtles,1207,1740,398.26,0.34,0.35,0.15,2.9411764705882213,-55.88235294117647,$0-1
631496,Walking Ballista,Commander: FINAL FANTASY,1206,1355,9890.09,7.24,8.99,7.47,24.171270718232044,3.1767955801104906,$5-10
548583,Sylvan Safekeeper,Modern Horizons 3,1206,1315,6884.7,6.44,7.99,4.13,24.068322981366457,-35.86956521739131,$5-10
687428,Mana Geyser,Commander: Secrets of Strixhaven,1205,1839,3216.1,1.23,2.79,1.05,126.82926829268293,-14.634146341463412,$1-2
697038,Vision of Love,Marvel Super Heroes,1205,2886,1190.13,0.26,0.35,0.15,34.615384615384606,-42.307692307692314,$0-1
671031,Chomping Changeling,Lorwyn Eclipsed,1202,1668,1607.11,1.23,1.99,0.45,61.78861788617886,-63.41463414634146,$1-2
686606,"Sanar, Unfinished Genius",Secrets of Strixhaven,1201,1701,695.85,0.29,0.35,0.15,20.689655172413794,-48.275862068965516,$0-1
687596,Scorched Geyser,Commander: Secrets of Strixhaven,1200,1680,5151.04,1.65,2.49,1.04,50.90909090909093,-36.96969696969696,$1-2
615159,Adaptive Omnitool,Commander: Aetherdrift,1200,1787,2996.58,1.71,3.49,1.68,104.09356725146202,-1.7543859649122824,$1-2
590835,High Fae Trickster,Foundations,1199,1279,7246.46,4.18,8.49,4.16,103.11004784688997,-0.47846889952152094,$2-5
631215,Sword of the Animist,Commander: FINAL FANTASY,1199,1347,7451.18,5.48,6.49,5.19,18.430656934306562,-5.291970802919709,$5-10
532886,Crime Novelist,Murders at Karlov Manor,1199,1730,1832.23,1.03,1.99,0.44,93.20388349514562,-57.28155339805826,$1-2
673671,"Raph & Mikey, Troublemakers",Teenage Mutant Ninja Turtles,1198,1515,3842.41,2.67,5.49,1.04,105.6179775280899,-61.048689138576776,$2-5
591298,Authority of the Consuls,Foundations,1198,1369,6136.84,4.57,6.49,4.11,42.01312910284464,-10.065645514223194,$2-5
671537,Springleaf Drum,Lorwyn Eclipsed,1197,1801,750.03,0.35,0.99,0.15,182.85714285714286,-57.14285714285714,$0-1
689526,Pursue the Past,Secrets of Strixhaven,1197,2500,669.36,0.23,0.35,0.15,52.17391304347825,-34.78260869565218,$0-1
697075,Super-Adaptoid,Marvel Super Heroes,1194,2063,1867.69,0.37,0.49,0.15,32.432432432432435,-59.45945945945946,$0-1
618859,Sazh's Chocobo,FINAL FANTASY,1193,1851,2643.17,0.88,0.49,0.15,-44.31818181818182,-82.95454545454545,$0-1
498369,Peregrin Took,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,1193,1387,1208.1,0.99,1.49,0.31,50.505050505050505,-68.68686868686868,$0-1
687609,Beledros Witherbloom,Commander: Secrets of Strixhaven,1192,1670,2711.61,1.57,2.79,1.01,77.70700636942675,-35.668789808917204,$1-2
668470,World War Hulk (Borderless),Marvel Super Heroes,1191,1380,6552.44,3.48,3.99,2.26,14.65517241379311,-35.05747126436782,$2-5
631511,Pitiless Plunderer,Commander: FINAL FANTASY,1189,1876,7229.04,4.88,5.49,3.33,12.500000000000005,-31.762295081967213,$2-5
696627,"Captain America, Wings of Freedom (Borderless)",Marvel Super Heroes,1188,1265,2136.94,2.1,1.99,0.46,-5.238095238095243,-78.0952380952381,$2-5
686553,Lorehold Charm,Secrets of Strixhaven,1185,1848,676.68,0.24,0.35,0.15,45.83333333333333,-37.5,$0-1
696656,"Ironheart, Clever Champion (Borderless)",Marvel Super Heroes,1184,1291,3935.49,2.37,1.99,1.42,-16.03375527426161,-40.084388185654014,$2-5
686598,Sundown Pass (Borderless),Secrets of Strixhaven,1182,1347,4077.58,2.21,3.99,1.82,80.54298642533938,-17.647058823529406,$2-5
553264,Arena of Glory,Modern Horizons 3,1181,1438,13089.17,7.62,11.99,6.7700000000000005,57.3490813648294,-11.154855643044614,$5-10
552831,Metastatic Evangel,Modern Horizons 3,1181,1444,857.63,0.38,0.79,0.15,107.89473684210526,-60.526315789473685,$0-1
558695,Innkeeper's Talent,Bloomburrow,1180,1258,11639.6,7.87,12.99,7.28,65.0571791613723,-7.496823379923759,$5-10
631295,Path of Ancestry,Commander: FINAL FANTASY,1179,1985,720.27,0.25,0.35,0.15,39.99999999999999,-40.0,$0-1
5717,Seeker of Skybreak,Tempest,1179,2598,8451.97,4.52,6.49,3.85,43.584070796460196,-14.823008849557512,$2-5
534196,Repulsive Mutation,Murders at Karlov Manor,1179,1361,1436.56,0.71,1.79,0.62,152.11267605633805,-12.676056338028166,$0-1
221901,Bala Ged Recovery,Zendikar Rising,1178,1250,8375.24,6.15,7.99,6.18,29.918699186991866,0.4878048780487701,$5-10
646613,"Doctor Octopus, Master Planner",Marvel's Spider-Man,1176,1349,5476.36,9.58,8.99,7.28,-6.158663883089769,-24.00835073068893,$5-10
642437,Consult the Star Charts,Edge of Eternities,1175,1912,8086.17,2.41,5.49,2.29,127.80082987551866,-4.979253112033199,$2-5
687602,Turbulent Steppe,Commander: Secrets of Strixhaven,1173,1643,9420.26,3.78,6.49,3.12,71.69312169312171,-17.460317460317455,$2-5
696321,"Iron Man, Master of Machines",Marvel Super Heroes,1172,1481,582.52,0.29,0.35,0.15,20.689655172413794,-48.275862068965516,$0-1
687354,Stensian Sanguinist,Commander: Secrets of Strixhaven,1170,1342,10947.95,4.62,8.49,4.09,83.76623376623377,-11.471861471861477,$2-5
525624,"Kutzil, Malamet Exemplar (Showcase)",The Lost Caverns of Ixalan,1170,1469,3723.08,2.13,3.99,2.03,87.32394366197185,-4.694835680751178,$2-5
696258,Monica Rambeau,Marvel Super Heroes,1169,1487,3688.11,1.3,2.99,1.04,130.0,-20.0,$1-2
638917,Swamp (0264) (Borderless),Edge of Eternities,1168,3269,5051.57,1.36,2.29,0.96,68.38235294117646,-29.41176470588236,$1-2
631015,Vivi Ornitier,FINAL FANTASY,1168,1292,49500.96,37.6,42.99,33.28,14.335106382978724,-11.48936170212766,$20-50
630888,Swamp (0300),FINAL FANTASY,1167,4263,1921.9,0.3,1.29,0.15,330.0,-50.0,$0-1
662414,"Longshot, Rebel Bowman",Avatar: The Last Airbender: Eternal-Legal,1165,1260,11486.46,8.63,12.99,6.78,50.521436848203926,-21.43684820393975,$5-10
671483,Bloodline Bidding,Lorwyn Eclipsed,1165,1450,3023.5,2.17,2.49,1.29,14.746543778801858,-40.55299539170507,$2-5
688900,Preordain,Secrets of Strixhaven: Mystical Archive,1163,1377,5452.95,2.49,2.99,1.01,20.08032128514056,-59.43775100401607,$2-5
552312,Flare of Duplication,Modern Horizons 3,1162,1854,3300.57,1.69,2.29,1.08,35.502958579881664,-36.094674556213015,$1-2
687643,Eldrazi Conscription,Commander: Secrets of Strixhaven,1158,2012,2077.41,1.23,1.79,0.68,45.52845528455285,-44.71544715447154,$1-2
688522,Flashback (Extended Art),Secrets of Strixhaven,1157,1275,15377.9,5.99,8.99,4.76,50.08347245409015,-20.534223706176967,$5-10
624374,Fellwar Stone,Commander: Tarkir: Dragonstorm,1155,2052,1985.65,1.01,1.79,0.72,77.22772277227723,-28.712871287128717,$1-2
222034,Iridescent Hornbeetle,Zendikar Rising,1155,1666,630.85,0.33,0.99,0.15,199.99999999999994,-54.545454545454554,$0-1
688940,Shamanic Revelation,Secrets of Strixhaven: Mystical Archive,1154,1234,2345.11,1.57,2.49,0.97,58.59872611464969,-38.21656050955414,$1-2
533918,Aftermath Analyst,Murders at Karlov Manor,1153,1370,2003.93,0.81,0.99,0.7000000000000001,22.222222222222214,-13.580246913580243,$0-1
696329,Thor Odinson,Marvel Super Heroes,1152,1545,665.96,0.28,0.35,0.15,24.999999999999982,-46.42857142857144,$0-1
686592,Deathcap Glade (Borderless),Secrets of Strixhaven,1149,1300,4700.28,2.36,4.49,2.08,90.25423728813561,-11.864406779661008,$2-5
687537,"Sram, Senior Edificer",Commander: Secrets of Strixhaven,1149,1971,1604.44,0.78,1.49,0.58,91.02564102564101,-25.64102564102565,$0-1
591317,Inspiring Call,Foundations,1148,1387,1072.46,0.36,0.69,0.15,91.66666666666666,-58.333333333333336,$0-1
190942,Changeling Outcast,Modern Horizons,1144,1649,2776.06,1.71,1.49,1.29,-12.865497076023392,-24.561403508771924,$1-2
689361,Sheoldred's Edict,Secrets of Strixhaven: Mystical Archive,1144,1306,3298.88,2.17,2.49,1.0,14.746543778801858,-53.91705069124424,$2-5
558442,Artist's Talent,Bloomburrow,1143,1386,10229.24,4.94,9.99,4.36,102.22672064777328,-11.74089068825911,$2-5
187125,Emergence Zone,War of the Spark,1141,1345,9309.32,4.17,5.99,3.85,43.64508393285372,-7.67386091127098,$2-5
39521,Gitaxian Probe,New Phyrexia,1140,1300,5360.92,3.77,4.99,3.12,32.360742705570296,-17.241379310344826,$2-5
687658,"Veyran, Voice of Duality",Commander: Secrets of Strixhaven,1140,1639,4050.84,1.63,3.99,0.98,144.78527607361966,-39.87730061349693,$1-2
631155,Clever Concealment,Commander: FINAL FANTASY,1139,1369,8482.05,5.52,6.99,5.48,26.63043478260871,-0.7246376811594049,$5-10
631209,Darksteel Plate,Commander: FINAL FANTASY,1139,1278,5747.09,4.58,6.49,4.2,41.70305676855895,-8.296943231441045,$2-5
687599,Turbulent Moor,Commander: Secrets of Strixhaven,1139,1568,9816.4,5.49,6.49,4.67,18.21493624772313,-14.936247723132972,$5-10
687387,Arcane Denial,Commander: Secrets of Strixhaven,1137,1926,3621.86,1.78,3.49,1.52,96.06741573033709,-14.606741573033707,$1-2
687699,Mystic Sanctuary,Commander: Secrets of Strixhaven,1136,1893,2245.42,1.01,2.79,1.02,176.23762376237624,0.990099009900991,$1-2
638919,Forest (0266) (Borderless),Edge of Eternities,1136,3165,4566.14,1.07,2.79,0.64,160.74766355140187,-40.186915887850475,$1-2
686532,Joined Researchers,Secrets of Strixhaven,1136,1474,660.65,0.28,0.49,0.15,74.99999999999997,-46.42857142857144,$0-1
499208,Fiery Inscription,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,1135,1657,1161.92,0.43,0.99,0.28,130.2325581395349,-34.883720930232556,$0-1
673619,Splinter's Technique,Teenage Mutant Ninja Turtles,1135,1416,3046.62,1.85,2.99,1.26,61.62162162162163,-31.891891891891895,$1-2
686596,Stormcarved Coast (Borderless),Secrets of Strixhaven,1134,1301,4685.21,2.17,3.99,2.29,83.8709677419355,5.529953917050697,$2-5
552794,Amphibian Downpour,Modern Horizons 3,1134,1407,1759.28,1.5,2.49,0.93,66.00000000000001,-37.99999999999999,$1-2
687372,Toxic Deluge,Commander: Secrets of Strixhaven,1133,1542,8099.21,5.08,6.49,4.26,27.755905511811026,-16.14173228346457,$5-10
553321,Gift of the Viper,Modern Horizons 3,1133,1608,590.2,0.27,0.35,0.15,29.629629629629612,-44.44444444444445,$0-1
689503,Comforting Counsel,Secrets of Strixhaven,1132,1473,594.75,0.35,0.49,0.15,40.00000000000001,-57.14285714285714,$0-1
696269,"The Sentry, Golden Guardian (Borderless)",Marvel Super Heroes,1128,1308,3381.36,1.84,1.79,0.91,-2.7173913043478284,-50.54347826086957,$1-2
679213,Raph's Jitte - Umezawa's Jitte (Borderless),Teenage Mutant Ninja Turtles Source Material,1127,1465,12124.14,3.11,7.99,2.07,156.91318327974278,-33.44051446945338,$2-5
686693,Inkshield,Commander: Secrets of Strixhaven,1125,1519,7147.99,5.1,8.49,4.16,66.47058823529413,-18.4313725490196,$5-10
696563,Fin Fang Foom,Marvel Super Heroes,1125,2073,1428.29,0.28,0.49,0.15,74.99999999999997,-46.42857142857144,$0-1
696864,Vision Quest,Marvel Super Heroes,1124,1938,1755.42,0.3,0.49,0.15,63.33333333333334,-50.0,$0-1
661919,"Aang, Swift Savior",Avatar: The Last Airbender,1122,1472,3516.59,2.34,3.99,1.32,70.51282051282053,-43.589743589743584,$2-5
687374,Archaeomancer's Map,Commander: Secrets of Strixhaven,1122,1574,2553.15,1.18,2.29,1.04,94.06779661016951,-11.864406779661008,$1-2
679602,Big Mother Mouser,Commander: Teenage Mutant Ninja Turtles,1122,1816,3110.97,3.22,2.29,0.76,-28.881987577639755,-76.3975155279503,$2-5
630853,Adventurer's Inn,FINAL FANTASY,1122,1847,606.88,0.34,0.35,0.15,2.9411764705882213,-55.88235294117647,$0-1
671501,Collective Inferno,Lorwyn Eclipsed,1121,1427,2251.6,1.51,2.49,0.78,64.90066225165563,-48.34437086092715,$1-2
660496,Airbender Ascension,Avatar: The Last Airbender,1120,1478,1994.12,1.33,2.29,0.44,72.18045112781954,-66.9172932330827,$1-2
671503,Impolite Entrance,Lorwyn Eclipsed,1119,1330,455.02,0.32,0.79,0.15,146.875,-53.125,$0-1
499589,Command Tower,Commander: The Lord of the Rings: Tales of Middle-earth,1119,1842,1164.4,0.4,0.79,0.22,97.5,-45.0,$0-1
687516,"Primo, the Unbounded (Borderless)",Commander: Secrets of Strixhaven,1116,1710,3775.76,1.26,1.29,0.41,2.3809523809523827,-67.46031746031747,$1-2
679160,Level Up,Commander: Teenage Mutant Ninja Turtles,1116,1383,3782.95,2.6,3.49,2.07,34.23076923076923,-20.384615384615394,$2-5
696564,"Hawkeye, Master Marksman",Marvel Super Heroes,1113,2129,1297.62,0.32,0.49,0.15,53.124999999999986,-53.125,$0-1
552276,Glimpse the Impossible,Modern Horizons 3,1113,1720,629.63,0.32,0.49,0.15,53.124999999999986,-53.125,$0-1
631285,Sunpetal Grove,Commander: FINAL FANTASY,1110,1562,854.39,0.34,0.49,0.3,44.117647058823515,-11.764705882352951,$0-1
559757,Stormchaser's Talent,Bloomburrow,1109,1578,10727.69,4.29,8.49,3.89,97.9020979020979,-9.324009324009323,$2-5
686691,Anguished Unmaking,Commander: Secrets of Strixhaven,1107,1768,2231.45,1.35,2.79,1.03,106.66666666666667,-23.703703703703706,$1-2
633148,Aettir and Priwen,FINAL FANTASY,1107,1168,10691.04,11.59,12.99,10.23,12.07937877480587,-11.734253666954265,$10-20
559991,Bloodroot Apothecary,Commander: Bloomburrow,1107,2025,6972.92,4.99,5.49,3.42,10.020040080160319,-31.46292585170341,$2-5
670957,Chronicle of Victory,Lorwyn Eclipsed,1106,1195,23468.74,19.93,29.99,19.79,50.47666833918715,-0.7024586051179156,$10-20
559638,Caretaker's Talent,Bloomburrow,1105,1164,10985.03,8.52,13.99,8.09,64.20187793427232,-5.046948356807509,$5-10
687605,Turbulent Wilderness,Commander: Secrets of Strixhaven,1105,1538,13502.26,4.73,5.99,4.2700000000000005,26.63847780126849,-9.725158562367863,$2-5
544718,Corrupted Conviction,Outlaws of Thunder Junction,1105,1592,1485.39,0.23,1.79,0.15,678.2608695652174,-34.78260869565218,$0-1
552293,Flare of Fortitude,Modern Horizons 3,1104,1252,4628.56,4.06,5.99,3.31,47.5369458128079,-18.47290640394088,$2-5
687431,"Jadar, Ghoulcaller of Nephalia",Commander: Secrets of Strixhaven,1103,1745,2761.32,1.11,2.29,0.84,106.30630630630628,-24.324324324324333,$1-2
696996,"Black Widow, Super Spy",Marvel Super Heroes,1103,1741,6452.52,1.6,4.49,0.96,180.625,-40.00000000000001,$1-2
558355,Three Tree City,Bloomburrow,1102,1162,28672.54,26.61,34.99,26.9,31.491920330702754,1.0898158586997337,$20-50
687620,Patchwork Banner,Commander: Secrets of Strixhaven,1102,1976,4819.91,2.22,3.49,2.01,57.2072072072072,-9.459459459459477,$2-5
548602,"Phelia, Exuberant Shepherd",Modern Horizons 3,1100,1551,7644.88,5.47,8.49,3.94,55.21023765996345,-27.970749542961602,$5-10
686629,"Killian, Decisive Mentor (Borderless)",Commander: Secrets of Strixhaven,1099,1474,1995.4,0.87,0.99,0.17,13.793103448275861,-80.45977011494251,$0-1
559724,Command Tower,Commander: Bloomburrow,1099,1546,1038.28,0.36,0.79,0.26,119.44444444444446,-27.777777777777775,$0-1
673606,Ninja Teen,Teenage Mutant Ninja Turtles,1098,1289,2751.7,1.27,1.49,0.4,17.32283464566929,-68.50393700787401,$1-2
199543,Crashing Drawbridge,Throne of Eldraine,1098,1514,1205.9,0.7,1.79,0.52,155.71428571428575,-25.714285714285705,$0-1
662549,The Walls of Ba Sing Se,Avatar: The Last Airbender,1098,1136,28108.07,22.92,34.99,20.84,52.661431064572426,-9.07504363001746,$20-50
176427,Runaway Steam-Kin,Guilds of Ravnica,1098,1305,1981.48,1.66,2.79,1.25,68.07228915662652,-24.69879518072289,$1-2
696495,"Doc Samson, Super Psychiatrist",Marvel Super Heroes,1097,1943,1785.61,0.27,0.35,0.15,29.629629629629612,-44.44444444444445,$0-1
687634,"Gyome, Master Chef",Commander: Secrets of Strixhaven,1097,1713,3313.48,1.01,1.49,0.45,47.524752475247524,-55.44554455445545,$1-2
649367,Abandon Attachments,Avatar: The Last Airbender,1096,2412,951.71,0.36,0.39,0.15,8.333333333333341,-58.333333333333336,$0-1
632704,Buster Sword,FINAL FANTASY,1095,1115,46692.32,49.49,64.99,43.89,31.31945847645988,-11.315417256011317,$20-50
589432,Phyrexian Arena,Foundations,1095,1192,5012.64,4.31,5.49,4.14,27.378190255220435,-3.944315545243618,$2-5
641733,Ouroboroid,Edge of Eternities,1094,1226,41896.74,34.63,42.99,30.21,24.140918278948885,-12.763499855616523,$20-50
668463,Super-Skrull,Marvel Super Heroes,1093,1695,1090.16,0.27,0.49,0.15,81.48148148148147,-44.44444444444445,$0-1
591207,Leyline Axe,Foundations,1093,1324,2217.3,2.47,4.99,1.3,102.0242914979757,-47.36842105263158,$2-5
671067,Bloom Tender,Lorwyn Eclipsed,1091,1176,14912.87,12.81,17.99,12.11,40.43715846994534,-5.464480874316948,$10-20
687465,Unbound Flourishing,Commander: Secrets of Strixhaven,1088,1671,6012.89,1.99,2.99,1.64,50.251256281407045,-17.587939698492466,$1-2
687423,"Rionya, Fire Dancer",Commander: Secrets of Strixhaven,1088,1962,2925.88,0.47,0.49,0.2,4.255319148936175,-57.44680851063829,$0-1
631106,Tataru Taru,Commander: FINAL FANTASY,1088,1887,11886.64,8.1,9.99,8.120000000000001,23.333333333333343,0.24691358024693028,$5-10
689391,Culling Ritual,Secrets of Strixhaven: Mystical Archive,1087,1222,2679.6,1.19,1.49,0.79,25.21008403361345,-33.613445378151255,$1-2
687394,Cursed Mirror,Commander: Secrets of Strixhaven,1086,1737,1137.49,0.47,0.79,0.33,68.08510638297875,-29.787234042553184,$0-1
686594,Shattered Sanctum (Borderless),Secrets of Strixhaven,1086,1237,4232.38,2.22,4.49,1.51,102.25225225225225,-31.98198198198199,$2-5
578054,Enter the Enigma,Duskmourn: House of Horror,1085,1484,663.31,0.35,0.99,0.15,182.85714285714286,-57.14285714285714,$0-1
3360,Ashnod's Altar,Chronicles,1083,1160,15483.25,15.59,16.99,12.19,8.980115458627317,-21.808851828094937,$10-20
688867,Hop to It,Secrets of Strixhaven: Mystical Archive,1083,1629,538.25,0.23,0.35,0.15,52.17391304347825,-34.78260869565218,$0-1
7357,Rhystic Study,Prophecy,1081,1168,62619.2,60.17,79.99,55.91,32.94000332391556,-7.079940169519702,$50-100
615224,Academy Ruins,Commander: Aetherdrift,1081,1183,5869.39,5.28,8.49,4.08,60.79545454545454,-22.72727272727273,$5-10
657755,Super Shredder,Teenage Mutant Ninja Turtles,1080,1210,25268.64,19.3,21.99,18.75,13.93782383419688,-2.8497409326424905,$10-20
688851,Glimpse of Nature,Secrets of Strixhaven: Mystical Archive,1080,1331,2119.27,0.94,1.29,0.25,37.2340425531915,-73.40425531914893,$0-1
687598,Turbulent Fen,Commander: Secrets of Strixhaven,1079,1481,11276.97,6.17,7.49,5.93,21.393841166936795,-3.88978930307942,$5-10
552648,Stump Stomp,Modern Horizons 3,1079,1360,823.09,0.36,0.99,0.15,175.0,-58.333333333333336,$0-1
630969,Fire Magic,FINAL FANTASY,1078,1642,5878.4,0.85,0.99,0.15,16.47058823529412,-82.35294117647058,$0-1
687356,Naktamun Lorespinner,Commander: Secrets of Strixhaven,1076,1569,4976.86,1.9,2.79,1.14,46.842105263157904,-40.0,$1-2
688652,Erode (Extended Art),Secrets of Strixhaven,1074,1255,15362.96,7.37,11.99,6.68,62.68656716417911,-9.362279511533247,$5-10
560006,Scurry of Squirrels,Commander: Bloomburrow,1072,2362,5824.72,5.43,4.99,4.2700000000000005,-8.103130755064448,-21.362799263351736,$5-10
642025,Sol Ring,Commander: Edge of Eternities,1072,2241,3528.2,1.61,2.79,1.35,73.2919254658385,-16.149068322981368,$1-2
679787,Sewer-veillance Cam,Teenage Mutant Ninja Turtles,1072,2104,956.91,0.31,0.35,0.15,12.903225806451607,-51.61290322580645,$0-1
687590,Currency Converter,Commander: Secrets of Strixhaven,1072,1907,5692.75,1.69,2.49,1.44,47.3372781065089,-14.792899408284024,$1-2
591770,Blasphemous Edict,Foundations,1071,1224,5302.66,4.52,6.99,4.12,54.64601769911507,-8.849557522123883,$2-5
239836,Liquimetal Torque,Modern Horizons 2,1071,1162,3522.41,3.91,4.99,3.12,27.621483375959084,-20.20460358056266,$2-5
575047,Enduring Innocence,Duskmourn: House of Horror,1070,1269,6140.8,3.44,6.99,3.0500000000000003,103.19767441860466,-11.337209302325572,$2-5
638915,Plains (0262) (Borderless),Edge of Eternities,1070,3001,2783.52,0.92,1.79,0.44,94.56521739130434,-52.17391304347826,$0-1
631253,Brushland,Commander: FINAL FANTASY,1070,1773,1028.23,0.42,1.29,0.36,207.14285714285717,-14.285714285714285,$0-1
687518,Guardian Augmenter,Commander: Secrets of Strixhaven,1070,1741,2623.89,1.01,1.99,0.39,97.02970297029702,-61.386138613861384,$1-2
679161,Ninja Pizza,Commander: Teenage Mutant Ninja Turtles,1068,1480,4987.9,3.19,4.99,2.6,56.42633228840126,-18.49529780564263,$2-5
696536,"Nick Fury, Agent of S.H.I.E.L.D.",Marvel Super Heroes,1068,1876,1965.27,0.32,0.49,0.15,53.124999999999986,-53.125,$0-1
199556,"Torbran, Thane of Red Fell",Throne of Eldraine,1068,1304,4619.22,3.87,5.99,3.35,54.78036175710594,-13.436692506459949,$2-5
641717,Anticausal Vestige,Edge of Eternities,1067,1328,2414.47,1.37,1.99,0.77,45.255474452554736,-43.79562043795621,$1-2
