productId,name,set,transactions,units,gmv_sale
553311,Sneaky Snacker,Modern Horizons 3,1246,4301,1919.55
687522,"Scriv, the Obligator (Borderless)",Commander: Secrets of Strixhaven,1246,1553,2339.09
687386,Blood Artist,Commander: Secrets of Strixhaven,1245,1812,3647.74
697396,"Tippy-Toe, Terrific Partner",Commander: Marvel Super Heroes,1244,1284,20538.62
687601,Turbulent Springs,Commander: Secrets of Strixhaven,1243,1681,10261.98
679580,Wave Goodbye,Commander: Teenage Mutant Ninja Turtles,1241,1715,1877.22
552307,Pearl Medallion,Modern Horizons 3,1241,1312,6193.88
686530,"Berta, Wise Extrapolator",Secrets of Strixhaven,1238,1531,786.5
556010,Reconnaissance,Universes Beyond: Assassin's Creed,1233,1381,6640.36
679633,Spire Garden,Commander: Teenage Mutant Ninja Turtles,1232,1381,7236.84
687338,Storm-Kiln Artist,Commander: Secrets of Strixhaven,1230,1756,3212.61
696235,Construct a Cosmic Cube,Marvel Super Heroes,1230,1877,1100.39
687595,Eclipsed Steppe,Commander: Secrets of Strixhaven,1229,1751,5813.76
631529,Sphere Grid,Commander: FINAL FANTASY,1228,1376,12809.91
499592,Rogue's Passage,Commander: The Lord of the Rings: Tales of Middle-earth,1228,2327,1239.85
696276,Multiversal Incursion,Marvel Super Heroes,1228,1680,3021.53
615741,Monument to Endurance,Aetherdrift,1225,1330,24474.03
673579,"Mutagen Man, Living Ooze",Teenage Mutant Ninja Turtles,1225,1397,3939.34
631576,Rise of the Dark Realms,Commander: FINAL FANTASY,1222,1491,5669.82
687450,Monologue Tax,Commander: Secrets of Strixhaven,1220,1950,4784.22
668459,"Quicksilver, Brash Blur",Marvel Super Heroes,1220,2640,1931.95
556385,Propaganda,Universes Beyond: Assassin's Creed,1220,1438,4627.07
457203,Grapeshot,Dominaria Remastered,1219,1781,752.33
589326,Archmage of Runes,Foundations,1218,1361,4361.98
687235,Twinflame,Commander: Secrets of Strixhaven,1217,2048,2965.79
589749,Stroke of Midnight,Foundations,1216,1773,634.4
687695,Lotus Field,Commander: Secrets of Strixhaven,1215,1794,6567.6
457501,Counterspell,Dominaria Remastered,1215,1514,4131.77
631573,Reanimate,Commander: FINAL FANTASY,1215,1388,10253.73
198390,Witch's Cottage,Throne of Eldraine,1215,1503,2358.91
591730,Marauding Blight-Priest,Foundations,1212,1678,595.63
696446,The Vision (Borderless),Marvel Super Heroes,1211,1334,4725.22
687513,Goldvein Hydra,Commander: Secrets of Strixhaven,1210,1607,5717.66
686636,Disdainful Stroke,Secrets of Strixhaven: Mystical Archive,1209,1692,619.9
687630,Talisman of Creativity,Commander: Secrets of Strixhaven,1209,1735,3832.04
552266,Emerald Medallion,Modern Horizons 3,1209,1360,3850.26
591055,"Aurelia, the Warleader",Foundations,1209,1438,8502.9
226634,"Kediss, Emberclaw Familiar",Commander Legends,1208,1330,6845.92
679073,Negate,Teenage Mutant Ninja Turtles,1207,1740,398.26
631496,Walking Ballista,Commander: FINAL FANTASY,1206,1355,9890.09
548583,Sylvan Safekeeper,Modern Horizons 3,1206,1315,6884.7
687428,Mana Geyser,Commander: Secrets of Strixhaven,1205,1839,3216.1
697038,Vision of Love,Marvel Super Heroes,1205,2886,1190.13
671031,Chomping Changeling,Lorwyn Eclipsed,1202,1668,1607.11
686606,"Sanar, Unfinished Genius",Secrets of Strixhaven,1201,1701,695.85
687596,Scorched Geyser,Commander: Secrets of Strixhaven,1200,1680,5151.04
615159,Adaptive Omnitool,Commander: Aetherdrift,1200,1787,2996.58
590835,High Fae Trickster,Foundations,1199,1279,7246.46
631215,Sword of the Animist,Commander: FINAL FANTASY,1199,1347,7451.18
532886,Crime Novelist,Murders at Karlov Manor,1199,1730,1832.23
673671,"Raph & Mikey, Troublemakers",Teenage Mutant Ninja Turtles,1198,1515,3842.41
591298,Authority of the Consuls,Foundations,1198,1369,6136.84
671537,Springleaf Drum,Lorwyn Eclipsed,1197,1801,750.03
689526,Pursue the Past,Secrets of Strixhaven,1197,2500,669.36
697075,Super-Adaptoid,Marvel Super Heroes,1194,2063,1867.69
618859,Sazh's Chocobo,FINAL FANTASY,1193,1851,2643.17
498369,Peregrin Took,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,1193,1387,1208.1
687609,Beledros Witherbloom,Commander: Secrets of Strixhaven,1192,1670,2711.61
668470,World War Hulk (Borderless),Marvel Super Heroes,1191,1380,6552.44
631511,Pitiless Plunderer,Commander: FINAL FANTASY,1189,1876,7229.04
696627,"Captain America, Wings of Freedom (Borderless)",Marvel Super Heroes,1188,1265,2136.94
686553,Lorehold Charm,Secrets of Strixhaven,1185,1848,676.68
696656,"Ironheart, Clever Champion (Borderless)",Marvel Super Heroes,1184,1291,3935.49
686598,Sundown Pass (Borderless),Secrets of Strixhaven,1182,1347,4077.58
553264,Arena of Glory,Modern Horizons 3,1181,1438,13089.17
552831,Metastatic Evangel,Modern Horizons 3,1181,1444,857.63
558695,Innkeeper's Talent,Bloomburrow,1180,1258,11639.6
631295,Path of Ancestry,Commander: FINAL FANTASY,1179,1985,720.27
5717,Seeker of Skybreak,Tempest,1179,2598,8451.97
534196,Repulsive Mutation,Murders at Karlov Manor,1179,1361,1436.56
221901,Bala Ged Recovery,Zendikar Rising,1178,1250,8375.24
646613,"Doctor Octopus, Master Planner",Marvel's Spider-Man,1176,1349,5476.36
642437,Consult the Star Charts,Edge of Eternities,1175,1912,8086.17
687602,Turbulent Steppe,Commander: Secrets of Strixhaven,1173,1643,9420.26
696321,"Iron Man, Master of Machines",Marvel Super Heroes,1172,1481,582.52
687354,Stensian Sanguinist,Commander: Secrets of Strixhaven,1170,1342,10947.95
525624,"Kutzil, Malamet Exemplar (Showcase)",The Lost Caverns of Ixalan,1170,1469,3723.08
696258,Monica Rambeau,Marvel Super Heroes,1169,1487,3688.11
638917,Swamp (0264) (Borderless),Edge of Eternities,1168,3269,5051.57
631015,Vivi Ornitier,FINAL FANTASY,1168,1292,49500.96
630888,Swamp (0300),FINAL FANTASY,1167,4263,1921.9
662414,"Longshot, Rebel Bowman",Avatar: The Last Airbender: Eternal-Legal,1165,1260,11486.46
671483,Bloodline Bidding,Lorwyn Eclipsed,1165,1450,3023.5
688900,Preordain,Secrets of Strixhaven: Mystical Archive,1163,1377,5452.95
552312,Flare of Duplication,Modern Horizons 3,1162,1854,3300.57
687643,Eldrazi Conscription,Commander: Secrets of Strixhaven,1158,2012,2077.41
688522,Flashback (Extended Art),Secrets of Strixhaven,1157,1275,15377.9
624374,Fellwar Stone,Commander: Tarkir: Dragonstorm,1155,2052,1985.65
222034,Iridescent Hornbeetle,Zendikar Rising,1155,1666,630.85
688940,Shamanic Revelation,Secrets of Strixhaven: Mystical Archive,1154,1234,2345.11
533918,Aftermath Analyst,Murders at Karlov Manor,1153,1370,2003.93
696329,Thor Odinson,Marvel Super Heroes,1152,1545,665.96
686592,Deathcap Glade (Borderless),Secrets of Strixhaven,1149,1300,4700.28
687537,"Sram, Senior Edificer",Commander: Secrets of Strixhaven,1149,1971,1604.44
591317,Inspiring Call,Foundations,1148,1387,1072.46
190942,Changeling Outcast,Modern Horizons,1144,1649,2776.06
689361,Sheoldred's Edict,Secrets of Strixhaven: Mystical Archive,1144,1306,3298.88
558442,Artist's Talent,Bloomburrow,1143,1386,10229.24
187125,Emergence Zone,War of the Spark,1141,1345,9309.32
39521,Gitaxian Probe,New Phyrexia,1140,1300,5360.92
687658,"Veyran, Voice of Duality",Commander: Secrets of Strixhaven,1140,1639,4050.84
631155,Clever Concealment,Commander: FINAL FANTASY,1139,1369,8482.05
631209,Darksteel Plate,Commander: FINAL FANTASY,1139,1278,5747.09
687599,Turbulent Moor,Commander: Secrets of Strixhaven,1139,1568,9816.4
687387,Arcane Denial,Commander: Secrets of Strixhaven,1137,1926,3621.86
687699,Mystic Sanctuary,Commander: Secrets of Strixhaven,1136,1893,2245.42
638919,Forest (0266) (Borderless),Edge of Eternities,1136,3165,4566.14
686532,Joined Researchers,Secrets of Strixhaven,1136,1474,660.65
499208,Fiery Inscription,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,1135,1657,1161.92
673619,Splinter's Technique,Teenage Mutant Ninja Turtles,1135,1416,3046.62
686596,Stormcarved Coast (Borderless),Secrets of Strixhaven,1134,1301,4685.21
552794,Amphibian Downpour,Modern Horizons 3,1134,1407,1759.28
687372,Toxic Deluge,Commander: Secrets of Strixhaven,1133,1542,8099.21
553321,Gift of the Viper,Modern Horizons 3,1133,1608,590.2
689503,Comforting Counsel,Secrets of Strixhaven,1132,1473,594.75
696269,"The Sentry, Golden Guardian (Borderless)",Marvel Super Heroes,1128,1308,3381.36
679213,Raph's Jitte - Umezawa's Jitte (Borderless),Teenage Mutant Ninja Turtles Source Material,1127,1465,12124.14
686693,Inkshield,Commander: Secrets of Strixhaven,1125,1519,7147.99
696563,Fin Fang Foom,Marvel Super Heroes,1125,2073,1428.29
696864,Vision Quest,Marvel Super Heroes,1124,1938,1755.42
661919,"Aang, Swift Savior",Avatar: The Last Airbender,1122,1472,3516.59
687374,Archaeomancer's Map,Commander: Secrets of Strixhaven,1122,1574,2553.15
679602,Big Mother Mouser,Commander: Teenage Mutant Ninja Turtles,1122,1816,3110.97
630853,Adventurer's Inn,FINAL FANTASY,1122,1847,606.88
671501,Collective Inferno,Lorwyn Eclipsed,1121,1427,2251.6
660496,Airbender Ascension,Avatar: The Last Airbender,1120,1478,1994.12
671503,Impolite Entrance,Lorwyn Eclipsed,1119,1330,455.02
499589,Command Tower,Commander: The Lord of the Rings: Tales of Middle-earth,1119,1842,1164.4
687516,"Primo, the Unbounded (Borderless)",Commander: Secrets of Strixhaven,1116,1710,3775.76
679160,Level Up,Commander: Teenage Mutant Ninja Turtles,1116,1383,3782.95
696564,"Hawkeye, Master Marksman",Marvel Super Heroes,1113,2129,1297.62
552276,Glimpse the Impossible,Modern Horizons 3,1113,1720,629.63
631285,Sunpetal Grove,Commander: FINAL FANTASY,1110,1562,854.39
559757,Stormchaser's Talent,Bloomburrow,1109,1578,10727.69
686691,Anguished Unmaking,Commander: Secrets of Strixhaven,1107,1768,2231.45
633148,Aettir and Priwen,FINAL FANTASY,1107,1168,10691.04
559991,Bloodroot Apothecary,Commander: Bloomburrow,1107,2025,6972.92
670957,Chronicle of Victory,Lorwyn Eclipsed,1106,1195,23468.74
559638,Caretaker's Talent,Bloomburrow,1105,1164,10985.03
687605,Turbulent Wilderness,Commander: Secrets of Strixhaven,1105,1538,13502.26
544718,Corrupted Conviction,Outlaws of Thunder Junction,1105,1592,1485.39
552293,Flare of Fortitude,Modern Horizons 3,1104,1252,4628.56
687431,"Jadar, Ghoulcaller of Nephalia",Commander: Secrets of Strixhaven,1103,1745,2761.32
696996,"Black Widow, Super Spy",Marvel Super Heroes,1103,1741,6452.52
558355,Three Tree City,Bloomburrow,1102,1162,28672.54
687620,Patchwork Banner,Commander: Secrets of Strixhaven,1102,1976,4819.91
548602,"Phelia, Exuberant Shepherd",Modern Horizons 3,1100,1551,7644.88
686629,"Killian, Decisive Mentor (Borderless)",Commander: Secrets of Strixhaven,1099,1474,1995.4
559724,Command Tower,Commander: Bloomburrow,1099,1546,1038.28
673606,Ninja Teen,Teenage Mutant Ninja Turtles,1098,1289,2751.7
199543,Crashing Drawbridge,Throne of Eldraine,1098,1514,1205.9
662549,The Walls of Ba Sing Se,Avatar: The Last Airbender,1098,1136,28108.07
176427,Runaway Steam-Kin,Guilds of Ravnica,1098,1305,1981.48
696495,"Doc Samson, Super Psychiatrist",Marvel Super Heroes,1097,1943,1785.61
687634,"Gyome, Master Chef",Commander: Secrets of Strixhaven,1097,1713,3313.48
649367,Abandon Attachments,Avatar: The Last Airbender,1096,2412,951.71
632704,Buster Sword,FINAL FANTASY,1095,1115,46692.32
589432,Phyrexian Arena,Foundations,1095,1192,5012.64
641733,Ouroboroid,Edge of Eternities,1094,1226,41896.74
668463,Super-Skrull,Marvel Super Heroes,1093,1695,1090.16
591207,Leyline Axe,Foundations,1093,1324,2217.3
671067,Bloom Tender,Lorwyn Eclipsed,1091,1176,14912.87
687465,Unbound Flourishing,Commander: Secrets of Strixhaven,1088,1671,6012.89
687423,"Rionya, Fire Dancer",Commander: Secrets of Strixhaven,1088,1962,2925.88
631106,Tataru Taru,Commander: FINAL FANTASY,1088,1887,11886.64
689391,Culling Ritual,Secrets of Strixhaven: Mystical Archive,1087,1222,2679.6
687394,Cursed Mirror,Commander: Secrets of Strixhaven,1086,1737,1137.49
686594,Shattered Sanctum (Borderless),Secrets of Strixhaven,1086,1237,4232.38
578054,Enter the Enigma,Duskmourn: House of Horror,1085,1484,663.31
3360,Ashnod's Altar,Chronicles,1083,1160,15483.25
688867,Hop to It,Secrets of Strixhaven: Mystical Archive,1083,1629,538.25
7357,Rhystic Study,Prophecy,1081,1168,62619.2
615224,Academy Ruins,Commander: Aetherdrift,1081,1183,5869.39
657755,Super Shredder,Teenage Mutant Ninja Turtles,1080,1210,25268.64
688851,Glimpse of Nature,Secrets of Strixhaven: Mystical Archive,1080,1331,2119.27
687598,Turbulent Fen,Commander: Secrets of Strixhaven,1079,1481,11276.97
552648,Stump Stomp,Modern Horizons 3,1079,1360,823.09
630969,Fire Magic,FINAL FANTASY,1078,1642,5878.4
687356,Naktamun Lorespinner,Commander: Secrets of Strixhaven,1076,1569,4976.86
688652,Erode (Extended Art),Secrets of Strixhaven,1074,1255,15362.96
560006,Scurry of Squirrels,Commander: Bloomburrow,1072,2362,5824.72
642025,Sol Ring,Commander: Edge of Eternities,1072,2241,3528.2
679787,Sewer-veillance Cam,Teenage Mutant Ninja Turtles,1072,2104,956.91
687590,Currency Converter,Commander: Secrets of Strixhaven,1072,1907,5692.75
591770,Blasphemous Edict,Foundations,1071,1224,5302.66
239836,Liquimetal Torque,Modern Horizons 2,1071,1162,3522.41
575047,Enduring Innocence,Duskmourn: House of Horror,1070,1269,6140.8
638915,Plains (0262) (Borderless),Edge of Eternities,1070,3001,2783.52
631253,Brushland,Commander: FINAL FANTASY,1070,1773,1028.23
687518,Guardian Augmenter,Commander: Secrets of Strixhaven,1070,1741,2623.89
679161,Ninja Pizza,Commander: Teenage Mutant Ninja Turtles,1068,1480,4987.9
696536,"Nick Fury, Agent of S.H.I.E.L.D.",Marvel Super Heroes,1068,1876,1965.27
199556,"Torbran, Thane of Red Fell",Throne of Eldraine,1068,1304,4619.22
641717,Anticausal Vestige,Edge of Eternities,1067,1328,2414.47
498752,Troll of Khazad-dum,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,1067,2175,2447.66
651943,"Spider-Woman, Stunning Savior",Marvel's Spider-Man,1065,1276,2400.57
688901,Daze,Secrets of Strixhaven: Mystical Archive,1065,1231,2788.44
31833,Violent Outburst,Alara Reborn,1065,2852,18955.79
490413,Kami of Whispered Hopes,March of the Machine,1065,1166,4991.02
688726,Big Score,Secrets of Strixhaven: Mystical Archive,1063,1133,2800.79
623897,Voice of Victory,Tarkir: Dragonstorm,1063,1232,24642.83
1537,Red Elemental Blast,Revised Edition,1063,2085,7700.61
642112,"Dawnsire, Sunstar Dreadnought",Edge of Eternities,1061,1148,6203.42
687344,Expansion Algorithm,Commander: Secrets of Strixhaven,1060,1515,5087.56
556327,"Excalibur, Sword of Eden",Universes Beyond: Assassin's Creed,1060,1292,15383.67
656652,Bitterbloom Bearer,Lorwyn Eclipsed,1060,1128,19235.59
552731,Guide of Souls,Modern Horizons 3,1060,1555,3846.47
253555,Kessig Flamebreather,Innistrad: Crimson Vow,1058,2467,9596.18
4848,Pyroblast,Ice Age,1058,1811,13152.83
525818,Rogue's Passage,Commander: The Lost Caverns of Ixalan,1058,1667,862.07
687458,Path to Exile,Commander: Secrets of Strixhaven,1055,1567,1951.18
644603,Eumidian Terrabotanist,Edge of Eternities,1054,1372,432.16
631240,Skullclamp,Commander: FINAL FANTASY,1053,1244,7182.66
646661,Multiversal Passage,Marvel's Spider-Man,1053,1312,11622.09
614490,Full Throttle,Aetherdrift,1053,1137,6181.56
558611,Oakhollow Village,Bloomburrow,1053,1510,815.27
226861,"Ardenn, Intrepid Archaeologist",Commander Legends,1052,1131,5198.81
662045,Fire Nation Palace,Avatar: The Last Airbender,1051,1230,2368.8
696350,Arc Reactor (Borderless),Marvel Super Heroes,1051,1246,3268.7
696445,Gleaming Bastion (Borderless),Marvel Super Heroes,1051,1353,6916.43
687560,Pest Infestation,Commander: Secrets of Strixhaven,1050,1457,948.53
687566,Primordial Hydra,Commander: Secrets of Strixhaven,1050,1861,3488.04
631176,Damning Verdict,Commander: FINAL FANTASY,1050,1287,4692.2
679846,Frog Butler,Teenage Mutant Ninja Turtles,1050,1552,461.46
687589,Tyvar's Stand,Commander: Secrets of Strixhaven,1049,1805,1710.24
696388,"Iron Man, Bleeding Edge",Commander: Marvel Super Heroes,1048,1066,15019.6
687463,Thunderclap Drake,Commander: Secrets of Strixhaven,1048,1786,2431.93
641740,Starfield Vocalist,Edge of Eternities,1048,1425,1961.53
688526,Rapturous Moment,Secrets of Strixhaven,1047,1451,481.23
687409,Firemane Commando,Commander: Secrets of Strixhaven,1046,1892,6190.35
646635,"Iron Spider, Stark Upgrade",Marvel's Spider-Man,1045,1174,2009.17
660545,The Last Agni Kai,Avatar: The Last Airbender,1044,1206,2234.93
686593,Dreamroot Cascade (Borderless),Secrets of Strixhaven,1043,1198,2628.53
513095,Up the Beanstalk,Wilds of Eldraine,1041,1269,3420.49
688848,Berserk,Secrets of Strixhaven: Mystical Archive,1041,1125,9104.18
457510,Nightscape Familiar,Dominaria Remastered,1040,1293,2052.34
631547,Swiftfoot Boots,Commander: FINAL FANTASY,1040,1393,3269.1
687468,Path of Ancestry,Commander: Secrets of Strixhaven,1038,2221,607.14
273342,Nature's Lore,Commander Legends: Battle for Baldur's Gate,1037,1131,3432.26
644620,Loading Zone,Edge of Eternities,1037,1611,2122.42
615216,Panharmonicon,Commander: Aetherdrift,1037,1262,7470.43
696468,Super-Soldier Serum (Borderless),Marvel Super Heroes,1037,1279,2694.67
624578,Cori-Steel Cutter,Tarkir: Dragonstorm,1036,1442,8186.0
696442,Hidden Lair (Borderless),Marvel Super Heroes,1036,1346,8541.15
687484,Beast Within,Commander: Secrets of Strixhaven,1036,1505,1097.71
696548,"Ms. Marvel, Kamala Khan",Marvel Super Heroes,1034,1938,1187.5
642824,Cloud Key,Commander: Edge of Eternities,1033,1417,2442.87
499563,Commander's Sphere,Commander: The Lord of the Rings: Tales of Middle-earth,1033,1966,682.9
688828,Geometer's Arthropod,Secrets of Strixhaven,1033,1366,558.83
123110,Dramatic Reversal,Kaladesh,1032,1260,1328.52
673659,"Mikey & Leo, Chaos & Order",Teenage Mutant Ninja Turtles,1030,1159,2582.59
548578,Orim's Chant,Modern Horizons 3,1029,1422,8495.33
552298,Brainsurge,Modern Horizons 3,1028,1701,837.67
552274,Flare of Malice,Modern Horizons 3,1028,1396,2482.22
671780,Moonshadow,Lorwyn Eclipsed,1027,1417,16172.96
551669,Writhing Chrysalis,Modern Horizons 3,1027,3056,1123.74
679211,Donnie's Bo - Shadowspear (Borderless),Teenage Mutant Ninja Turtles Source Material,1026,1093,20630.22
687459,Tendershoot Dryad,Commander: Secrets of Strixhaven,1026,1336,1969.63
696976,Take Up the Shield (Borderless),Marvel Super Heroes,1026,1549,599.79
591313,"Krenko, Mob Boss",Foundations,1026,1429,2624.21
221899,Sejiri Shelter,Zendikar Rising,1025,1360,2401.55
457177,Frantic Search,Dominaria Remastered,1025,1188,1087.48
14996,Sprout Swarm,Future Sight,1025,1209,7236.11
696256,"Captain Marvel, Earth's Protector",Marvel Super Heroes,1025,1609,2127.98
641748,"Uthros, Titanic Godcore",Edge of Eternities,1024,1084,11548.04
689047,Informed Inkwright,Secrets of Strixhaven,1024,1705,657.69
591162,Aetherize,Foundations,1023,1574,645.24
559118,For the Common Good,Bloomburrow,1022,1179,3551.4
11423,Seething Song,Mirrodin,1021,1162,12428.46
230172,Village Rites,Kaldheim,1021,1589,680.5
657764,Doubling Season (Borderless),Teenage Mutant Ninja Turtles Source Material,1019,1060,30851.81
696573,Absorbing Man,Marvel Super Heroes,1019,1922,1132.3
687418,Gift of Immortality,Commander: Secrets of Strixhaven,1017,1622,1955.61
631136,Professional Face-Breaker,Commander: FINAL FANTASY,1017,1112,5726.37
559120,Overprotect,Bloomburrow,1017,1317,1353.48
548593,Null Elemental Blast,Modern Horizons 3,1016,1581,756.66
643504,Mightform Harmonizer,Edge of Eternities,1016,1440,3498.9
512642,Not Dead After All,Wilds of Eldraine,1016,1173,2280.79
671946,Reckless Ransacking,Lorwyn Eclipsed,1015,1251,343.55
686566,Reprieve,Secrets of Strixhaven: Mystical Archive,1015,1149,2636.58
644587,Scour for Scrap,Edge of Eternities,1014,1203,545.15
648729,Forest (0291),Avatar: The Last Airbender,1013,3589,1420.4
686552,Vampiric Tutor,Secrets of Strixhaven: Mystical Archive,1013,1027,62963.15
631315,Three Visits,Commander: FINAL FANTASY,1013,1124,6567.62
671294,Timeless Lotus,Commander: Lorwyn Eclipsed,1013,1680,4944.62
525809,Command Tower,Commander: The Lost Caverns of Ixalan,1013,1731,707.98
696439,Dark Fortress (Borderless),Marvel Super Heroes,1012,1313,7114.31
696859,"Cloak and Dagger, Entwined",Marvel Super Heroes,1012,1747,881.6
615183,Lightning Greaves,Commander: Aetherdrift,1011,1199,5319.68
687389,Archmage Emeritus,Commander: Secrets of Strixhaven,1011,1810,3683.29
686637,Force of Will,Secrets of Strixhaven: Mystical Archive,1011,1072,79855.2
686539,Eiganjo Dynastorian,Commander: Secrets of Strixhaven,1010,1333,4354.56
696886,"Spider-Man, To the Rescue (Borderless)",Marvel Super Heroes,1010,1305,615.6
534080,Archdruid's Charm,Murders at Karlov Manor,1010,1215,8071.6
687479,Radiant Summit,Commander: Secrets of Strixhaven,1009,1619,1800.92
687519,Zulaport Cutthroat,Commander: Secrets of Strixhaven,1009,1534,1797.43
688842,Armageddon,Secrets of Strixhaven: Mystical Archive,1009,1053,10038.48
552945,Arcane Signet,Commander: Modern Horizons 3,1008,2000,1202.92
671768,Twilight Diviner,Lorwyn Eclipsed,1008,1129,3174.97
688849,Brotherhood's End,Secrets of Strixhaven: Mystical Archive,1008,1204,1731.39
575282,Twitching Doll,Duskmourn: House of Horror,1008,1095,2970.91
478687,Unnatural Restoration,Phyrexia: All Will Be One,1007,1263,1677.19
648738,"Toph, the First Metalbender",Avatar: The Last Airbender,1006,1181,2212.0
673644,Ravenous Robots,Teenage Mutant Ninja Turtles,1005,1362,3004.17
58931,Battle Hymn,Avacyn Restored,1004,1342,2580.99
544664,Highway Robbery,Outlaws of Thunder Junction,1004,3063,1184.21
642032,Command Tower,Commander: Edge of Eternities,1003,2183,796.03
696237,"Elektra, Daughter of the Hand",Marvel Super Heroes,1003,1555,1034.13
552630,Emperor of Bones,Modern Horizons 3,1001,1872,5107.73
630899,Forest (0306),FINAL FANTASY,1001,3283,1311.02
696567,"Hawkeye, Master Marksman (Borderless)",Marvel Super Heroes,1001,1125,2157.65
591191,Preposterous Proportions,Foundations,998,1240,1514.21
615167,Chromatic Lantern,Commander: Aetherdrift,998,1620,2535.78
641725,Exalted Sunborn,Edge of Eternities,997,1128,17658.28
512544,Garruk's Uprising,Wilds of Eldraine: Enchanting Tales,996,1172,1565.65
641790,Frenzied Baloth,Edge of Eternities,992,1423,2290.05
696444,Gathering Place (Borderless),Marvel Super Heroes,991,1298,6431.56
631097,Champions from Beyond,Commander: FINAL FANTASY,991,2052,5146.1
689541,Cauldron of Essence (Extended Art),Secrets of Strixhaven,991,1057,6227.62
642806,Ripples of Potential,Commander: Edge of Eternities,990,1540,3737.81
463303,Mind Stone,Dominaria Remastered,990,1626,554.76
631132,Hellkite Tyrant,Commander: FINAL FANTASY,990,1241,2270.34
642804,Phyrexian Metamorph,Commander: Edge of Eternities,990,1419,3265.76
688836,Akroma's Will,Secrets of Strixhaven: Mystical Archive,990,1011,19314.19
544422,Lively Dirge,Outlaws of Thunder Junction,989,1547,2774.89
687432,Rapid Hybridization,Commander: Secrets of Strixhaven,989,1845,1836.25
641778,Weapons Manufacturing,Edge of Eternities,989,1623,3953.08
453207,Loran's Escape,The Brothers' War,989,1628,2293.73
696443,Training Compound (Borderless),Marvel Super Heroes,988,1290,7033.58
478819,Tyvar's Stand,Phyrexia: All Will Be One,988,1146,1677.81
591758,Bushwhack,Foundations,987,1527,456.14
634130,Sabotender,FINAL FANTASY,986,1344,423.01
660516,"Wan Shi Tong, Librarian",Avatar: The Last Airbender,985,1104,45162.86
630927,Tifa Lockhart,FINAL FANTASY,985,1217,3391.16
548596,Flare of Denial,Modern Horizons 3,985,1382,4277.3
687362,Ophiomancer,Commander: Secrets of Strixhaven,985,1494,1481.08
559642,Eddymurk Crab,Bloomburrow,985,1862,2410.95
535300,Insidious Roots,Murders at Karlov Manor,983,1299,2451.59
243349,Wizard Class,Adventures in the Forgotten Realms,983,1122,2701.31
559141,Mockingbird,Bloomburrow,983,1157,5284.65
589385,"General Kreat, the Boltbringer (Anime)",Foundations Jumpstart,982,1230,9202.27
93033,Stubborn Denial,Khans of Tarkir,981,1306,5292.39
696579,"Winter Soldier, Icy Assassin (Borderless)",Marvel Super Heroes,981,1063,2494.23
687671,Caves of Koilos,Commander: Secrets of Strixhaven,980,1578,1065.45
641739,Starfield Shepherd,Edge of Eternities,980,1935,838.77
96697,Impact Tremors,Dragons of Tarkir,980,1179,3610.74
696283,"Leader, Super-Genius (Borderless)",Marvel Super Heroes,979,1049,1444.39
590235,"Dionus, Elvish Archdruid (Anime)",Foundations Jumpstart,979,1232,9827.75
689151,Jeska's Will,Secrets of Strixhaven: Mystical Archive,979,987,49097.54
679869,Skateboard,Teenage Mutant Ninja Turtles,976,1618,866.46
630870,"Cloud, Midgar Mercenary",FINAL FANTASY,976,1033,22037.16
687470,Animist's Awakening,Commander: Secrets of Strixhaven,976,1530,1004.05
590846,Painful Quandary,Foundations,976,1214,1670.54
591833,"Loot, Exuberant Explorer",Foundations,976,1069,2993.35
687336,Changing Loyalty,Commander: Secrets of Strixhaven,976,1373,2477.81
631255,Canopy Vista,Commander: FINAL FANTASY,975,1338,499.29
578058,Withering Torment,Duskmourn: House of Horror,974,1079,3971.91
689505,"Emil, Vastlands Roamer",Secrets of Strixhaven,974,1248,375.58
660572,Cycle of Renewal,Avatar: The Last Airbender,974,1467,401.3
552624,Spymaster's Vault,Modern Horizons 3,974,1288,1290.54
651338,Norman Osborn (Borderless),Marvel's Spider-Man,973,1040,16010.67
630885,Island (0298),FINAL FANTASY,973,3491,1198.04
687554,Tocasia's Welcome,Commander: Secrets of Strixhaven,972,1775,1643.76
671032,Hexing Squelcher (Showcase),Lorwyn Eclipsed,971,1032,38496.73
624207,Exotic Orchard,Commander: Tarkir: Dragonstorm,971,1550,452.59
686550,"Lluwen, Exchange Student",Secrets of Strixhaven,971,1229,355.95
641997,Oracle of Mul Daya,Commander: Edge of Eternities,971,1143,3076.47
499443,Lembas,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,969,1789,4639.88
553327,Nightshade Dryad,Modern Horizons 3,969,1399,372.93
687517,Serra Paragon,Commander: Secrets of Strixhaven,969,1744,4574.76
686557,Smallpox,Secrets of Strixhaven: Mystical Archive,966,1102,1896.48
632741,"Lindblum, Industrial Regency",FINAL FANTASY,965,1127,2529.88
559037,Dawn's Truce,Bloomburrow,965,1038,8887.05
688831,Ad Nauseam,Secrets of Strixhaven: Mystical Archive,964,985,14427.72
575157,Enduring Curiosity,Duskmourn: House of Horror,964,1017,6696.04
687612,"Breena, the Demagogue",Commander: Secrets of Strixhaven,963,1507,1872.01
552406,Apex Devastator,Commander: Modern Horizons 3,962,1158,4713.37
